Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Difference|Land area weighted,%,965.2259575,547.9549314,654.7834698,815.9156979,978.3875117,1162.993735,1373.27063,1561.413114,1743.17589,1899.836104,2066.287581,2216.026532,2361.123592,2498.159704,2586.83013,2586.83013,2586.83013
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Difference|Population weighted,%,1060.312355,642.3494587,758.0834722,919.8823127,1082.645597,1266.398519,1470.912536,1653.844216,1828.016529,1971.675906,2124.387566,2272.111752,2453.730738,2625.392881,2736.961773,2737.1755,2737.389227
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Risk score,risk score,1.922896384,1.702908688,1.92034764,2.16958577,2.41662983,2.680125365,2.836414372,2.976251905,3.092986369,3.150668346,3.211955446,3.261642196,3.290555899,3.317863285,3.33553277,3.33553277,3.33553277
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Risk score|Land area weighted,risk score,2.097155766,1.90991533,2.13233475,2.368629798,2.601514775,2.849076077,2.988501157,3.113249913,3.217403412,3.268909182,3.323634063,3.367585556,3.391535299,3.4141545,3.428790454,3.428790454,3.428790454
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Heatwave p99 5 days|Hazard|Risk score|Population weighted,risk score,2.510652531,2.40659726,2.65456278,2.864145655,3.06628496,3.276791345,3.367703877,3.448360078,3.516831151,3.553951583,3.593155819,3.625811723,3.648639424,3.670291913,3.684430715,3.684875812,3.685320909
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Land area,km2,1975586.298,1173365.246,1267507.406,1479936.609,1697948.326,1970072.156,2484137.223,2944090.178,3400454.612,3821868.242,4269620.225,4595476.105,4639556.562,4681188.104,4708126.161,4708126.161,4708126.161
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Land area|%,%,5.519022389,3.277927707,3.540924413,4.13436927,4.743409507,5.503618013,6.939716561,8.224646842,9.499552184,10.67681853,11.92766402,12.83797905,12.96112276,13.07742516,13.15267965,13.15267965,13.15267965
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Population,people,63686178.96,44052934.36,49083343.28,59261974.24,69989970.77,82713552.42,102112712.1,119790991.8,137147685.8,152092374.8,168132508.8,178499262.8,174617597,169942508.2,167052173.9,166674826.7,166297479.5
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Exposure|Population|%,%,6.986189799,4.753739462,5.212809211,6.202990242,7.223108228,8.429358385,10.27889352,11.95589937,13.57391127,14.96348721,16.44486865,17.39265034,16.95074241,16.50509531,16.23238679,16.26649617,16.30060556
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Absolute,days/yr,6.510423688,6.402833855,6.455430429,6.507785676,6.559114367,6.620297987,6.713919799,6.797686684,6.873188806,6.925580983,6.981247672,7.020119121,7.018217041,7.016420633,7.015258251,7.015258251,7.015258251
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Absolute|Land area weighted,days/yr,7.410492511,7.318785258,7.372523761,7.419396864,7.464807447,7.520579198,7.619010293,7.70708022,7.783392607,7.828657822,7.876752114,7.907575516,7.893510724,7.88022731,7.87163216,7.87163216,7.87163216
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Absolute|Population weighted,days/yr,10.04511863,9.995135014,10.02711807,10.0818702,10.137582,10.19844093,10.30435323,10.40333377,10.49142544,10.55480226,10.62136999,10.65985452,10.62458529,10.58509873,10.56432986,10.57461927,10.58490868
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Difference,%,33.0129409,21.93382832,25.03942388,28.99264705,32.93912395,37.48645351,43.19455377,48.30180136,53.2578272,57.58073885,62.17383248,66.34276829,70.51315263,74.45184894,77.00041715,77.00041715,77.00041715
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Difference|Land area weighted,%,19.75817497,13.94610007,15.9160981,18.21817334,20.50311883,23.15747548,26.66688157,29.80687649,32.74964302,35.07380148,37.54321985,39.66452149,41.36634406,42.97362093,44.01362361,44.01362361,44.01362361
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Difference|Population weighted,%,8.798348869,7.429230031,7.556714134,8.052219793,8.565966437,9.220819302,10.51567365,11.68052517,12.70534862,13.36807576,14.07755803,14.48631436,14.03983068,13.60604223,13.32897704,13.33713271,13.34528838
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Risk score,risk score,1.493874288,1.401394757,1.433909996,1.47291237,1.511694896,1.556697009,1.615783084,1.668649571,1.718825656,1.759973063,1.803692182,1.838497768,1.85625041,1.873016795,1.883865631,1.883865631,1.883865631
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Risk score|Land area weighted,risk score,1.584575874,1.516815783,1.544125225,1.574635662,1.60482098,1.640329546,1.6909004,1.736148007,1.777639519,1.808206002,1.84068289,1.865110238,1.871871428,1.878256997,1.882388835,1.882388835,1.882388835
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Very heavy precipitation days|Hazard|Risk score|Population weighted,risk score,1.952936809,1.91244718,1.919853489,1.938399051,1.957493599,1.980382229,2.020438327,2.056852948,2.090153783,2.115179501,2.141804954,2.158098738,2.14621011,2.134205458,2.127051658,2.12845887,2.129866083
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Land area,km2,16892319.64,15835296.37,19528819.73,22919256.72,26219721.52,29637596.43,30752992.53,31750978.5,32483402.38,32572884.59,32667959.43,32744158.4,32785051.34,32823672.46,32848662.59,32848662.59,32848662.59
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Land area|%,%,47.19059368,44.23768038,54.55595305,64.02751988,73.24773928,82.79595704,85.9119414,88.69992741,90.74603584,90.99601444,91.2616167,91.4744871,91.58872613,91.69661854,91.76643128,91.76643128,91.76643128
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Population,people,523954860,541024507.8,672629793.4,766537460.3,856979947.6,948544825.4,972305059.6,991333817.1,1007511453,1013994534,1020513733,1024765848,1028704855,1028261951,1027802418,1023357413,1018912408
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Exposure|Population|%,%,57.47633408,58.38632523,71.43545138,80.24050208,88.44208453,96.67210755,97.87439754,98.94545462,99.71638231,99.76439549,99.81540401,99.85302613,99.85998733,99.86635541,99.87111214,99.87284107,99.87456999
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Absolute,CDD/yr,579.7508432,526.8704661,540.3171408,558.5810365,576.8874186,597.6932739,621.4382695,642.6837919,664.1490924,684.8481682,706.8409363,727.3710763,749.8973251,771.1721157,784.9381566,784.9381566,784.9381566
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Absolute|Land area weighted,CDD/yr,804.3418742,736.9873776,754.5401554,778.295137,802.1002029,829.1448555,859.9209279,887.4574138,915.3112742,942.243565,970.8591239,997.146873,1024.545262,1050.421519,1067.164979,1067.164979,1067.164979
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Absolute|Population weighted,CDD/yr,659.9147614,585.7012259,608.8738375,638.9498275,669.1365732,702.3945579,738.8884315,771.4926571,804.1666524,834.9513138,867.5806052,898.2199983,933.4121359,966.6082735,988.4779002,989.4440038,990.4101073
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Difference,%,3563.555954,472.7945817,601.3139597,907.5469216,1222.415456,1616.897823,2373.229235,3049.946814,3764.726902,4523.437595,5329.567707,6489.169856,9146.730937,11656.64974,13280.71484,13280.71484,13280.71484
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Difference|Land area weighted,%,2253.960616,310.2942089,391.906227,583.3209118,780.0288013,1025.900574,1492.957465,1910.850473,2356.813214,2839.947425,3353.277525,4087.774967,5762.435492,7344.059322,8367.462976,8367.462976,8367.462976
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Difference|Population weighted,%,262.7370704,84.59517735,97.76303236,122.2004393,146.4299249,174.3655904,211.6535094,243.8950274,279.5632195,321.6971712,364.7278872,416.0626873,511.5239931,598.593513,649.8815293,641.5316447,633.18176
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Risk score,risk score,2.337919188,2.209870681,2.453413174,2.703928817,2.950196773,3.205367064,3.289939236,3.365609075,3.426052148,3.448545169,3.472444004,3.495376381,3.522658132,3.548424231,3.565096412,3.565096412,3.565096412
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Risk score|Land area weighted,risk score,2.715426616,2.590107339,2.850700725,3.107169952,3.358370007,3.618944395,3.708000552,3.787682377,3.851433679,3.875450665,3.900968713,3.924938015,3.951742543,3.977057931,3.993438476,3.993438476,3.993438476
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (18.3C)|Hazard|Risk score|Population weighted,risk score,3.159806804,3.109787183,3.416419067,3.648383801,3.869025429,4.093657032,4.148400891,4.197107064,4.239127331,4.263634831,4.289631647,4.314054127,4.342256474,4.368899978,4.386379964,4.38691898,4.387457996
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Land area,km2,16711903.73,16480204.68,19127526.32,20926819.58,22622201.02,24391777.74,25096632.92,25727292.81,26203086.89,26301078.53,26405194.65,26486057.84,26519220.39,26550540.58,26570806.58,26570806.58,26570806.58
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Land area|%,%,46.68658156,46.03930422,53.43489481,58.46142276,63.19766139,68.14117288,70.11026504,71.87208434,73.20126857,73.47501924,73.76587933,73.99177973,74.08442304,74.17191951,74.22853486,74.22853486,74.22853486
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Population,people,570142351.8,579159950,679557795.7,754911575.6,827982138.2,902238333,929152920.1,951277685.5,969754004.8,976363859.8,983036540.5,987401486.1,991250573.4,990862540.8,990424828.4,986100469.9,981776111.5
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Exposure|Population|%,%,62.54296847,62.50223705,72.17122755,79.02394534,85.44945125,91.95300184,93.53060686,94.94752038,95.97941623,96.06201729,96.14979813,96.21226523,96.22416888,96.2340655,96.23914806,96.23679501,96.23444197
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Absolute,CDD/yr,210.3633429,182.1420075,188.6887698,197.8672792,207.0843735,217.6256085,230.2049453,241.4601415,253.0112338,264.5512274,276.8124707,288.0452061,299.645037,310.6004329,317.6892185,317.6892185,317.6892185
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Absolute|Land area weighted,CDD/yr,300.4914605,262.2674626,271.3389414,284.0326573,296.7783114,311.3450545,328.6454001,344.1246566,359.9933086,375.8080861,392.6112871,407.8397588,422.9930072,437.3044085,446.5647269,446.5647269,446.5647269
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Absolute|Population weighted,CDD/yr,175.4324614,138.5840351,147.7153469,160.5602582,173.5509602,188.1343904,205.4825098,221.0267231,236.9263988,252.6155425,269.263521,284.7893943,302.1424214,318.5118321,329.2848896,329.7226897,330.1604897
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Difference,%,10016.32966,991.0653403,1233.11126,1940.220434,2671.741332,3604.486921,5516.121483,7226.531354,9055.736478,11045.67881,13159.99255,16514.65127,24894.56011,32808.91847,37929.97388,37929.97388,37929.97388
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Difference|Land area weighted,%,6036.881704,608.5907705,757.1622483,1175.228089,1607.280184,2158.176926,3287.201077,4297.380581,5404.134024,6663.927809,8002.458707,10058.40295,15058.34804,19780.51839,22836.04039,22836.04039,22836.04039
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Difference|Population weighted,%,2370.455456,434.3998142,524.4730152,752.0726478,985.3035005,1264.176427,1693.398449,2075.193169,2545.554326,3189.871977,3871.138607,4659.837431,6052.080759,7360.181495,8197.652274,8180.074603,8162.496933
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Risk score,risk score,1.965304646,1.857425016,2.0471439,2.220995347,2.390206639,2.568365852,2.653371104,2.729428435,2.791096979,2.816636233,2.843771691,2.869545061,2.899330243,2.927460692,2.945662748,2.945662748,2.945662748
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Risk score|Land area weighted,risk score,2.435392566,2.318706914,2.540277884,2.737912913,2.929790966,3.131959931,3.2297236,3.317196357,3.387830815,3.416275559,3.446498101,3.474599203,3.50505315,3.533815211,3.552425956,3.552425956,3.552425956
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Cooling degree days (24C)|Hazard|Risk score|Population weighted,risk score,3.167057879,3.118652482,3.430042998,3.635217326,3.826853453,4.023074467,4.088225801,4.146498013,4.199026947,4.23515134,4.273513773,4.308827796,4.347172077,4.383412864,4.407047578,4.407448266,4.407848953
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Land area,km2,2104859.886,1587419.383,1744925.701,1958587.804,2172730.675,2425969.012,2797375.933,3129687.39,3446437.794,3709406.154,3988810.036,4187345.047,4193234.383,4198796.534,4202395.573,4202395.573,4202395.573
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Land area|%,%,5.880162689,4.434634481,4.874646084,5.471535184,6.069767366,6.777217125,7.814784108,8.743133514,9.628011375,10.36264305,11.1431892,11.69781907,11.71427159,11.72981008,11.7398644,11.7398644,11.7398644
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Population,people,48358417.18,37774171.42,47432846,60786534.37,74686896.32,90517218.29,107961146,123831105.3,138220827.5,147799926.8,158033960.5,162899320.2,152780754.1,142254257.2,135554892.3,135338956.7,135123021.1
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Exposure|Population|%,%,5.304778624,4.076298282,5.037521082,6.36255431,7.707840558,9.224555107,10.86760993,12.35907615,13.68012328,14.54112137,15.45713997,15.87257837,14.83096351,13.81597103,13.17180968,13.20833555,13.24486141
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Absolute,mm/day,7.071784506,7.035095779,7.059921502,7.081119136,7.101612596,7.126255881,7.16567921,7.200952714,7.231760937,7.250670631,7.27076218,7.283571764,7.27739468,7.271560766,7.267785881,7.267785881,7.267785881
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Absolute|Land area weighted,mm/day,7.722517149,7.696938481,7.721318733,7.739809494,7.757463312,7.779493334,7.821067286,7.858265032,7.889472857,7.905314753,7.922146768,7.929997642,7.911860173,7.894730341,7.883646332,7.883646332,7.883646332
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Absolute|Population weighted,mm/day,8.584150588,8.564036791,8.585265645,8.615781217,8.646554259,8.678898963,8.728328555,8.773973764,8.813792785,8.840008109,8.867254041,8.883735693,8.873272154,8.861092825,8.855727967,8.861858652,8.867989336
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Difference,%,3.955772482,3.193960595,3.607421474,3.988129467,4.358839234,4.793403314,5.400019288,5.942780949,6.436534649,6.790543679,7.166678274,7.451403754,7.537887934,7.619567437,7.67241888,7.67241888,7.67241888
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Difference|Land area weighted,%,3.254492847,2.731856725,3.08796085,3.385513791,3.672559127,4.018450818,4.577491189,5.077685205,5.517661354,5.795735018,6.091188287,6.2801696,6.19208689,6.108897664,6.055069341,6.055069341,6.055069341
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Difference|Population weighted,%,2.717065575,2.294235362,2.427521558,2.631790313,2.838345632,3.094567698,3.553236752,3.965807646,4.322004385,4.531440046,4.755219338,4.877182435,4.708323183,4.544180057,4.437378852,4.437521847,4.437664842
AIM/Hub-Global 2.4,REF-v2,Western Europe and Other States,RIME|Precipitation intensity index|Hazard|Risk score,risk score,1.658858795,1.57484832,1.614637944,1.653433169,1.69140106,1.735430791,1.793018285,1.844543937,1.892612247,1.930043482,1.969814169,2.00194647,2.020211407,2.037461626,2.048623532,2.048623532,2.048623532
